id,ntd_id,agency_name,facility_id,facility_type,facility_name,geometry,geojson_geometry
139,90154,Los Angeles County Metropolitan Transportation Authority ,5654,Vehicle Fueling Facility,0018-C: Division 18 Fuel & Vacuum Building,POINT (-118.2791 33.85833),"{'type': 'Point', 'coordinates': (-118.2791, 33.85833)}"
140,90154,Los Angeles County Metropolitan Transportation Authority ,5656,Maintenance Facility (Service and Inspection),0018-E: Division 18 Paint Booth Building,POINT (-118.2803 33.85887),"{'type': 'Point', 'coordinates': (-118.2803, 33.85887)}"
141,90154,Los Angeles County Metropolitan Transportation Authority ,5652,Administrative Office / Sales Office,0018-A: Division 18 Transportation Building,POINT (-118.2809 33.859),"{'type': 'Point', 'coordinates': (-118.2809, 33.859)}"
142,90154,Los Angeles County Metropolitan Transportation Authority ,5653,Maintenance Facility (Service and Inspection),0018-B: Division 18 Maintenance Building,POINT (-118.2793 33.85943),"{'type': 'Point', 'coordinates': (-118.2793, 33.85943)}"
143,90214,City of Redondo Beach,20604,Surface Parking Lot,Parking Lot,POINT (-118.3576 33.86645),"{'type': 'Point', 'coordinates': (-118.3576, 33.86645)}"
144,90214,City of Redondo Beach,3842,Maintenance Facility (Service and Inspection),Maintenance Facility,POINT (-118.357 33.867),"{'type': 'Point', 'coordinates': (-118.357, 33.867)}"
145,90214,City of Redondo Beach,20603,Bus Transfer Center,RBTC,POINT (-118.3573 33.86805),"{'type': 'Point', 'coordinates': (-118.3573, 33.86805)}"
146,90214,City of Redondo Beach,20605,Surface Parking Lot,Kiss n Ride  Drop-off Parking Lot,POINT (-118.3573 33.86805),"{'type': 'Point', 'coordinates': (-118.3573, 33.86805)}"
147,90154,Los Angeles County Metropolitan Transportation Authority ,6370,At-Grade Fixed Guideway Station,0075-A: MSL - Harbor Gateway Transit Center,POINT (-118.2874 33.86932),"{'type': 'Point', 'coordinates': (-118.2874, 33.86932)}"
148,90154,Los Angeles County Metropolitan Transportation Authority ,6631,Surface Parking Lot,0271-P: MSL - Harbor Gateway Transit Center Parking Lot,POINT (-118.2877 33.87029),"{'type': 'Point', 'coordinates': (-118.2877, 33.87029)}"
149,90151,Southern California Regional Rail Authority,10811,Surface Parking Lot,Fullerton,POINT (-117.9237731 33.8684729),"{'type': 'Point', 'coordinates': (-117.9237731, 33.8684729)}"
150,90036,Orange County Transportation Authority,3143,Bus Transfer Center,Fullerton Transportation Center Site,POINT (-117.922756 33.86939),"{'type': 'Point', 'coordinates': (-117.922756, 33.86939)}"
151,90036,Orange County Transportation Authority,19911,Bus Transfer Center,Fullerton Transportation Center Passenger Canopy Structure #1,POINT (-117.922704 33.86957),"{'type': 'Point', 'coordinates': (-117.922704, 33.86957)}"
152,90036,Orange County Transportation Authority,19912,Bus Transfer Center,Fullerton Transportation Center Passenger Canopy Structure #2,POINT (-117.922406 33.869848),"{'type': 'Point', 'coordinates': (-117.922406, 33.869848)}"
153,90036,Orange County Transportation Authority,3081,Surface Parking Lot,Buena Park Metrolink,POINT (-117.988433 33.876083),"{'type': 'Point', 'coordinates': (-117.988433, 33.876083)}"
154,90151,Southern California Regional Rail Authority,9278,At-Grade Fixed Guideway Station,Buena Park,POINT (-117.9885009 33.8761469),"{'type': 'Point', 'coordinates': (-117.9885009, 33.8761469)}"
155,90151,Southern California Regional Rail Authority,10799,Surface Parking Lot,Buena Park,POINT (-117.9885009 33.8761469),"{'type': 'Point', 'coordinates': (-117.9885009, 33.8761469)}"
156,90023,Long Beach Transit,248,Administrative Office / Sales Office,LBT2 Transit Service Delivery Building,POINT (-118.1660946 33.8791327),"{'type': 'Point', 'coordinates': (-118.1660946, 33.8791327)}"
157,90023,Long Beach Transit,247,General Purpose Maintenance Facility/Depot,LBT2 Maintenance Building,POINT (-118.1660946 33.8791327),"{'type': 'Point', 'coordinates': (-118.1660946, 33.8791327)}"
158,90024,City of La Mirada ,6501,Combined Administrative and Maintenance Facility (describe in Notes),La Mirada Transit,POINT (-118.022131 33.8894376),"{'type': 'Point', 'coordinates': (-118.022131, 33.8894376)}"
159,90154,Los Angeles County Metropolitan Transportation Authority ,10594,Bus Transfer Center,0052-A: Galleria Transit Terminal,POINT (-118.3568 33.87184),"{'type': 'Point', 'coordinates': (-118.3568, 33.87184)}"
160,90214,City of Redondo Beach,3843,Bus Transfer Center,Passenger Facility - Galleria Transit Center,POINT (-118.356 33.872),"{'type': 'Point', 'coordinates': (-118.356, 33.872)}"
161,90154,Los Angeles County Metropolitan Transportation Authority ,6579,Surface Parking Lot,0214-P: MBL - Artesia Parking Lot,POINT (-118.2235 33.87553),"{'type': 'Point', 'coordinates': (-118.2235, 33.87553)}"
162,90154,Los Angeles County Metropolitan Transportation Authority ,18563,Bus Transfer Center,0726-B: MBL - Artesia Station Bus Transit Center,POINT (-118.2229 33.87581),"{'type': 'Point', 'coordinates': (-118.2229, 33.87581)}"
163,90154,Los Angeles County Metropolitan Transportation Authority ,5619,At-Grade Fixed Guideway Station,0726-A: MBL - Artesia Station,POINT (-118.2226 33.87621),"{'type': 'Point', 'coordinates': (-118.2226, 33.87621)}"
164,90154,Los Angeles County Metropolitan Transportation Authority ,6621,Surface Parking Lot,0250-P2: MGL - Redondo Beach South Parking Lot,POINT (-118.368 33.89356),"{'type': 'Point', 'coordinates': (-118.368, 33.89356)}"
165,90154,Los Angeles County Metropolitan Transportation Authority ,6267,Elevated Fixed Guideway Station,0802-A: MGL - Redondo Beach Station,POINT (-118.3692 33.89461),"{'type': 'Point', 'coordinates': (-118.3692, 33.89461)}"
166,90154,Los Angeles County Metropolitan Transportation Authority ,6620,Surface Parking Lot,0250-P1: MGL - Redondo Beach North Parking Lot,POINT (-118.3706 33.89518),"{'type': 'Point', 'coordinates': (-118.3706, 33.89518)}"
167,90154,Los Angeles County Metropolitan Transportation Authority ,5672,"Other, Administrative & Maintenance (describe in Notes)",0022-I: Division 22 Storage Building,POINT (-118.3755 33.89736),"{'type': 'Point', 'coordinates': (-118.3755, 33.89736)}"
168,90154,Los Angeles County Metropolitan Transportation Authority ,5668,Combined Administrative and Maintenance Facility (describe in Notes),0022-A: Division 22 Vehicle Maintenance Shop Building,POINT (-118.3768 33.89749),"{'type': 'Point', 'coordinates': (-118.3768, 33.89749)}"
169,90154,Los Angeles County Metropolitan Transportation Authority ,5671,Vehicle Blow-Down Facility,0022-H: Division 22 Blowdown Building,POINT (-118.3761 33.89758),"{'type': 'Point', 'coordinates': (-118.3761, 33.89758)}"
170,90154,Los Angeles County Metropolitan Transportation Authority ,5618,At-Grade Fixed Guideway Station,0724-A: MBL - Compton Station,POINT (-118.2243 33.89764),"{'type': 'Point', 'coordinates': (-118.2243, 33.89764)}"
171,90154,Los Angeles County Metropolitan Transportation Authority ,5669,General Purpose Maintenance Facility/Depot,0022-C: Division 22 Cleaning Platform,POINT (-118.3764 33.89788),"{'type': 'Point', 'coordinates': (-118.3764, 33.89788)}"
172,90154,Los Angeles County Metropolitan Transportation Authority ,5670,Vehicle Washing Facility,0022-D: Division 22 Car Wash Building,POINT (-118.3764 33.89796),"{'type': 'Point', 'coordinates': (-118.3764, 33.89796)}"
173,90154,Los Angeles County Metropolitan Transportation Authority ,10592,Bus Transfer Center,"0050-A: Martin Luther King, Jr. Transit Center",POINT (-118.2232 33.89812),"{'type': 'Point', 'coordinates': (-118.2232, 33.89812)}"
174,90154,Los Angeles County Metropolitan Transportation Authority ,20100,Parking Structure,"0050-P: Martin Luther King, Jr. Transit Center Parking Structure",POINT (-118.2233 33.89855),"{'type': 'Point', 'coordinates': (-118.2233, 33.89855)}"
175,90260,City of Compton,4468,Bus Transfer Center,"Martin Luther King, Jr. Transit Center",POINT (-118.222125 33.898687),"{'type': 'Point', 'coordinates': (-118.222125, 33.898687)}"
176,90154,Los Angeles County Metropolitan Transportation Authority ,17208,Surface Parking Lot,0270-P: MSL - Rosecrans Parking Lot,POINT (-118.2858 33.90133),"{'type': 'Point', 'coordinates': (-118.2858, 33.90133)}"
177,90154,Los Angeles County Metropolitan Transportation Authority ,6369,At-Grade Fixed Guideway Station,0074-A: MSL - Rosecrans Station,POINT (-118.2866 33.90163),"{'type': 'Point', 'coordinates': (-118.2866, 33.90163)}"
178,90042,City of Gardena,3779,Vehicle Washing Facility,Building D,POINT (-118.3098357 33.905127),"{'type': 'Point', 'coordinates': (-118.3098357, 33.905127)}"
179,90154,Los Angeles County Metropolitan Transportation Authority ,6607,Surface Parking Lot,0237-P2: MGL - Lakewood South Parking Lot,POINT (-118.1422 33.91219),"{'type': 'Point', 'coordinates': (-118.1422, 33.91219)}"
180,90154,Los Angeles County Metropolitan Transportation Authority ,6279,At-Grade Fixed Guideway Station,0832-A: MGL - Lakewood Station,POINT (-118.1402 33.91307),"{'type': 'Point', 'coordinates': (-118.1402, 33.91307)}"
181,90154,Los Angeles County Metropolitan Transportation Authority ,18564,Bus Transfer Center,0834-B: MGL - Norwalk Station Bus Transit Center,POINT (-118.1039 33.91318),"{'type': 'Point', 'coordinates': (-118.1039, 33.91318)}"
182,90154,Los Angeles County Metropolitan Transportation Authority ,6604,Surface Parking Lot,0235-P1: MGL - Norwalk West Parking Lot,POINT (-118.1057 33.9134),"{'type': 'Point', 'coordinates': (-118.1057, 33.9134)}"
183,90154,Los Angeles County Metropolitan Transportation Authority ,6605,Surface Parking Lot,0235-P2: MGL - Norwalk East Parking Lot,POINT (-118.1034 33.9135),"{'type': 'Point', 'coordinates': (-118.1034, 33.9135)}"
184,90154,Los Angeles County Metropolitan Transportation Authority ,20108,"Other, Passenger or Parking (describe in Notes)",0834-O1: MGL - Norwalk Station Pedestrian Bridge West,POINT (-118.1054 33.91373),"{'type': 'Point', 'coordinates': (-118.1054, 33.91373)}"
185,90154,Los Angeles County Metropolitan Transportation Authority ,20109,"Other, Passenger or Parking (describe in Notes)",0834-O2: MGL - Norwalk Station Pedestrian Bridge East,POINT (-118.1041 33.91399),"{'type': 'Point', 'coordinates': (-118.1041, 33.91399)}"
186,90154,Los Angeles County Metropolitan Transportation Authority ,6606,Surface Parking Lot,0236-P1: MGL - Lakewood North Parking Lot,POINT (-118.1406 33.91403),"{'type': 'Point', 'coordinates': (-118.1406, 33.91403)}"
187,90154,Los Angeles County Metropolitan Transportation Authority ,6280,At-Grade Fixed Guideway Station,0834-A: MGL - Norwalk Station,POINT (-118.1041 33.91413),"{'type': 'Point', 'coordinates': (-118.1041, 33.91413)}"
188,90022,City of Norwalk ,3416,Vehicle Fueling Facility,CNG Station,POINT (-118.0613062 33.91621629999999),"{'type': 'Point', 'coordinates': (-118.0613062, 33.91621629999999)}"
189,90042,City of Gardena,3781,General Purpose Maintenance Facility/Depot,Building B,POINT (-118.3098357 33.905127),"{'type': 'Point', 'coordinates': (-118.3098357, 33.905127)}"
190,90042,City of Gardena,3782,Revenue Collection Facility,Building C,POINT (-118.3098357 33.905127),"{'type': 'Point', 'coordinates': (-118.3098357, 33.905127)}"
191,90042,City of Gardena,3780,Administrative Office / Sales Office,Building A,POINT (-118.3098357 33.905127),"{'type': 'Point', 'coordinates': (-118.3098357, 33.905127)}"
192,90154,Los Angeles County Metropolitan Transportation Authority ,6268,Elevated Fixed Guideway Station,0804-A: MGL - Douglas Station,POINT (-118.3832 33.90528),"{'type': 'Point', 'coordinates': (-118.3832, 33.90528)}"
193,90154,Los Angeles County Metropolitan Transportation Authority ,6619,Surface Parking Lot,0249-P: MGL - Douglas Parking Lot,POINT (-118.3833 33.90678),"{'type': 'Point', 'coordinates': (-118.3833, 33.90678)}"
194,99449,City of El Segundo,19947,Surface Parking Lot,Douglas Station Intermodal facility,POINT (-118.383369 33.9072994),"{'type': 'Point', 'coordinates': (-118.383369, 33.9072994)}"
195,90154,Los Angeles County Metropolitan Transportation Authority ,6618,Surface Parking Lot,0248-P: MGL - El Segundo Parking Lot,POINT (-118.3858 33.91589),"{'type': 'Point', 'coordinates': (-118.3858, 33.91589)}"
196,90154,Los Angeles County Metropolitan Transportation Authority ,6269,Elevated Fixed Guideway Station,0806-A: MGL - El Segundo Station,POINT (-118.3867 33.91613),"{'type': 'Point', 'coordinates': (-118.3867, 33.91613)}"
197,90154,Los Angeles County Metropolitan Transportation Authority ,6270,Elevated Fixed Guideway Station,0808-A: MGL - Mariposa Station,POINT (-118.3877 33.92322),"{'type': 'Point', 'coordinates': (-118.3877, 33.92322)}"
198,90154,Los Angeles County Metropolitan Transportation Authority ,6614,Surface Parking Lot,0244-P: MGL - Crenshaw Parking Lot,POINT (-118.3284 33.92413),"{'type': 'Point', 'coordinates': (-118.3284, 33.92413)}"
199,90151,Southern California Regional Rail Authority,9307,At-Grade Fixed Guideway Station,Norwalk/Santa Fe Springs,POINT (-118.0613062 33.91621629999999),"{'type': 'Point', 'coordinates': (-118.0613062, 33.91621629999999)}"
200,90022,City of Norwalk ,20060,Vehicle Fueling Facility,BEB Station,POINT (-118.0613062 33.91621629999999),"{'type': 'Point', 'coordinates': (-118.0613062, 33.91621629999999)}"
201,90022,City of Norwalk ,8467,Combined Administrative and Maintenance Facility (describe in Notes),Transportation Facility,POINT (-118.0613062 33.91621629999999),"{'type': 'Point', 'coordinates': (-118.0613062, 33.91621629999999)}"
202,90151,Southern California Regional Rail Authority,10825,Surface Parking Lot,Norwalk/Santa Fe Springs,POINT (-118.0613062 33.91621629999999),"{'type': 'Point', 'coordinates': (-118.0613062, 33.91621629999999)}"
203,90022,City of Norwalk ,3558,Vehicle Washing Facility,Bus Wash,POINT (-118.0613062 33.91621629999999),"{'type': 'Point', 'coordinates': (-118.0613062, 33.91621629999999)}"
204,90154,Los Angeles County Metropolitan Transportation Authority ,6609,Surface Parking Lot,0239-P2: MGL - Long Beach East Parking Lot,POINT (-118.2094 33.92405),"{'type': 'Point', 'coordinates': (-118.2094, 33.92405)}"
205,90154,Los Angeles County Metropolitan Transportation Authority ,6608,Surface Parking Lot,0238-P1: MGL - Long Beach West Parking Lot,POINT (-118.2105 33.92423),"{'type': 'Point', 'coordinates': (-118.2105, 33.92423)}"
206,90154,Los Angeles County Metropolitan Transportation Authority ,6278,Elevated Fixed Guideway Station,0826-A: MGL - Long Beach Blvd Station,POINT (-118.21 33.92491),"{'type': 'Point', 'coordinates': (-118.21, 33.92491)}"
207,90036,Orange County Transportation Authority,3152,Surface Parking Lot,Brea Park and Ride,POINT (-117.881613 33.925425),"{'type': 'Point', 'coordinates': (-117.881613, 33.925425)}"
208,90290,City of Santa Fe Springs,6710,Maintenance Facility (Service and Inspection),MSY Garage,POINT (-118.063314 33.937174),"{'type': 'Point', 'coordinates': (-118.063314, 33.937174)}"
209,90154,Los Angeles County Metropolitan Transportation Authority ,6273,Elevated Fixed Guideway Station,0816-A: MGL - Crenshaw Station,POINT (-118.3266 33.92522),"{'type': 'Point', 'coordinates': (-118.3266, 33.92522)}"
210,90154,Los Angeles County Metropolitan Transportation Authority ,6276,Elevated Fixed Guideway Station,0822-A: MGL - Avalon Station,POINT (-118.2652 33.92746),"{'type': 'Point', 'coordinates': (-118.2652, 33.92746)}"
211,90154,Los Angeles County Metropolitan Transportation Authority ,20103,"Other, Passenger or Parking (describe in Notes)",0108-B: Rosa Parks Metro Bike Hub,POINT (-118.2381 33.92747),"{'type': 'Point', 'coordinates': (-118.2381, 33.92747)}"
212,90154,Los Angeles County Metropolitan Transportation Authority ,20102,Administrative Office / Sales Office,0108-A: Rosa Parks Customer Center,POINT (-118.2381 33.92747),"{'type': 'Point', 'coordinates': (-118.2381, 33.92747)}"
213,90154,Los Angeles County Metropolitan Transportation Authority ,6578,Surface Parking Lot,0213-P2: MBL - Imperial/ Wilmington South Parking Lot,POINT (-118.2397 33.92753),"{'type': 'Point', 'coordinates': (-118.2397, 33.92753)}"
214,90154,Los Angeles County Metropolitan Transportation Authority ,6611,Surface Parking Lot,0241-P2: MGL - Avalon Northeast Parking Lot,POINT (-118.2626 33.92806),"{'type': 'Point', 'coordinates': (-118.2626, 33.92806)}"
215,90154,Los Angeles County Metropolitan Transportation Authority ,6610,Surface Parking Lot,0240-P1: MGL - Avalon North Parking Lot,POINT (-118.2643 33.92807),"{'type': 'Point', 'coordinates': (-118.2643, 33.92807)}"
216,90154,Los Angeles County Metropolitan Transportation Authority ,5617,At-Grade Fixed Guideway Station,0722-A: MBL - Imperial Station,POINT (-118.2376 33.92824),"{'type': 'Point', 'coordinates': (-118.2376, 33.92824)}"
217,90154,Los Angeles County Metropolitan Transportation Authority ,6277,Elevated Fixed Guideway Station,0824-A: MGL - Wilmington Station,POINT (-118.238 33.92826),"{'type': 'Point', 'coordinates': (-118.238, 33.92826)}"
